country,year,consum,iso3c
Iraq,1989,9.1122,IRQ
Iraq,1990,7.9328,IRQ
Iraq,1991,4.2758,IRQ
Iraq,1992,3.7108,IRQ
Iraq,1993,4.3702,IRQ
Iraq,1994,4.4352,IRQ
Iraq,1995,4.1869,IRQ
Iraq,1996,3.8247,IRQ
Iraq,1997,3.9388,IRQ
Iraq,1998,3.4983,IRQ
Iraq,1999,4.259,IRQ
Iraq,2000,4.5816,IRQ
Iraq,2001,5.0202,IRQ
Iraq,2002,5.3278,IRQ
Iraq,2003,3.3727,IRQ
Iraq,2004,3.064,IRQ
Iraq,2005,3.5985,IRQ
Iraq,2006,3.501,IRQ
Iraq,2007,3.63,IRQ
Iraq,2008,5.5968,IRQ
Iraq,2009,4.7125,IRQ
Iraq,2010,4.6865,IRQ
Ireland,1980,41.8097,IRL
Ireland,1981,37.7362,IRL
Ireland,1982,41.6525,IRL
Ireland,1983,46.4878,IRL
Ireland,1984,47.6687,IRL
Ireland,1985,38.4874,IRL
Ireland,1986,38.7944,IRL
Ireland,1987,38.2429,IRL
Ireland,1988,38.1873,IRL
Ireland,1989,41.3247,IRL
Ireland,1990,43.4703,IRL
Ireland,1991,41.4923,IRL
Ireland,1992,41.8123,IRL
Ireland,1993,42.2705,IRL
Ireland,1994,34.161,IRL
Ireland,1995,34.7783,IRL
Ireland,1996,39.2744,IRL
Ireland,1997,40.6139,IRL
Ireland,1998,44.2368,IRL
Ireland,1999,47.1244,IRL
Ireland,2000,50.1106,IRL
Ireland,2001,51.3074,IRL
Ireland,2002,49.3844,IRL
Ireland,2003,47.0224,IRL
Ireland,2004,48.7568,IRL
Ireland,2005,55.6421,IRL
Ireland,2006,57.7585,IRL
Ireland,2007,56.2905,IRL
Ireland,2008,45.4534,IRL
Ireland,2009,37.7,IRL
Ireland,2010,33.2758,IRL
Israel,1980,10.3447,ISR
Israel,1981,10.7119,ISR
Israel,1982,10.177,ISR
Israel,1983,9.2655,ISR
Israel,1984,8.8173,ISR
Israel,1985,9.1727,ISR
Israel,1986,9.0791,ISR
Israel,1987,9.6931,ISR
Israel,1988,9.6652,ISR
Israel,1989,9.0206,ISR
Israel,1990,10.0348,ISR
Israel,1991,13.2834,ISR
Israel,1992,14.5013,ISR
Israel,1993,15.6013,ISR
Israel,1994,16.5101,ISR
Israel,1995,19.1645,ISR
Israel,1996,16.3949,ISR
Israel,1997,15.7999,ISR
Israel,1998,17.7951,ISR
Israel,1999,18.2825,ISR
Israel,2000,17.1761,ISR
Israel,2001,15.844,ISR
Israel,2002,14.4069,ISR
Israel,2003,13.8054,ISR
Israel,2004,13.2879,ISR
Israel,2005,14.8108,ISR
Israel,2006,13.0069,ISR
Israel,2007,13.6463,ISR
Israel,2008,15.4976,ISR
Israel,2009,12.1339,ISR
Israel,2010,13.9011,ISR
Italy,1980,16.4355,ITA
Italy,1981,16.1595,ITA
Italy,1982,16.4888,ITA
Italy,1983,16.7876,ITA
Italy,1984,15.9222,ITA
Italy,1985,16.3838,ITA
Italy,1986,15.9019,ITA
Italy,1987,15.9378,ITA
Italy,1988,15.7935,ITA
Italy,1989,17.0063,ITA
Italy,1990,15.376,ITA
Italy,1991,15.3606,ITA
Italy,1992,14.9476,ITA
Italy,1993,13.5494,ITA
Italy,1994,13.5629,ITA
Italy,1995,13.644,ITA
Italy,1996,14.0227,ITA
Italy,1997,13.8796,ITA
Italy,1998,15.4707,ITA
Italy,1999,17.417,ITA
Italy,2000,17.1337,ITA
Italy,2001,16.5759,ITA
Italy,2002,14.8035,ITA
Italy,2003,13.3555,ITA
Italy,2004,14.0413,ITA
Italy,2005,14.3672,ITA
Italy,2006,14.4087,ITA
Italy,2007,13.8131,ITA
Italy,2008,13.2701,ITA
Italy,2009,12.8285,ITA
Italy,2010,12.0307,ITA
Jamaica,1980,8.8336,JAM
Jamaica,1981,8.6292,JAM
Jamaica,1982,7.8804,JAM
Jamaica,1983,7.3758,JAM
Jamaica,1984,7.5694,JAM
Jamaica,1985,7.4277,JAM
Jamaica,1986,8.194,JAM
Jamaica,1987,8.0099,JAM
Jamaica,1988,8.0263,JAM
Jamaica,1989,9.0676,JAM
Jamaica,1990,10.1126,JAM
Jamaica,1991,10.2499,JAM
Jamaica,1992,9.3803,JAM
Jamaica,1993,8.5677,JAM
Jamaica,1994,9.6789,JAM
Jamaica,1995,9.7842,JAM
Jamaica,1996,8.7705,JAM
Jamaica,1997,8.9515,JAM
Jamaica,1998,10.1668,JAM
Jamaica,1999,9.4185,JAM
Jamaica,2000,9.5714,JAM
Jamaica,2001,10.2709,JAM
Jamaica,2002,10.0376,JAM
Jamaica,2003,10.1535,JAM
Jamaica,2004,11.1484,JAM
Jamaica,2005,10.7901,JAM
Jamaica,2006,9.6502,JAM
Jamaica,2007,9.5594,JAM
Jamaica,2008,9.8356,JAM
Jamaica,2009,8.6353,JAM
Jamaica,2010,7.9313,JAM
Japan,1980,12.233,JPN
Japan,1981,11.4239,JPN
Japan,1982,10.9598,JPN
Japan,1983,10.6339,JPN
Japan,1984,11.1908,JPN
Japan,1985,10.7383,JPN
Japan,1986,11.0989,JPN
Japan,1987,11.1584,JPN
Japan,1988,11.9969,JPN
Japan,1989,12.2055,JPN
Japan,1990,12.685,JPN
Japan,1991,12.8518,JPN
Japan,1992,12.3186,JPN
Japan,1993,12.0005,JPN
Japan,1994,12.2745,JPN
Japan,1995,12.3258,JPN
Japan,1996,12.6081,JPN
Japan,1997,12.5375,JPN
Japan,1998,11.6393,JPN
Japan,1999,11.6759,JPN
Japan,2000,12.0902,JPN
Japan,2001,11.5097,JPN
Japan,2002,10.944,JPN
Japan,2003,10.8802,JPN
Japan,2004,10.8484,JPN
Japan,2005,10.8091,JPN
Japan,2006,10.899,JPN
Japan,2007,10.7368,JPN
Japan,2008,10.2671,JPN
Japan,2009,8.7703,JPN
Japan,2010,9.0592,JPN
Jordan,1980,7.6579,JOR
Jordan,1981,8.8599,JOR
Jordan,1982,9.3215,JOR
Jordan,1983,9.5599,JOR
Jordan,1984,9.1481,JOR
Jordan,1985,8.6993,JOR
Jordan,1986,8.0221,JOR
Jordan,1987,8.1776,JOR
Jordan,1988,7.712,JOR
Jordan,1989,6.6448,JOR
Jordan,1990,4.6889,JOR
Jordan,1991,4.3611,JOR
Jordan,1992,8.1874,JOR
Jordan,1993,9.0037,JOR
Jordan,1994,9.2441,JOR
Jordan,1995,8.1744,JOR
Jordan,1996,8.8836,JOR
Jordan,1997,6.6698,JOR
Jordan,1998,6.8306,JOR
Jordan,1999,6.2962,JOR
Jordan,2000,7.4349,JOR
Jordan,2001,7.2273,JOR
Jordan,2002,7.3182,JOR
Jordan,2003,7.5893,JOR
Jordan,2004,8.7398,JOR
Jordan,2005,9.6078,JOR
Jordan,2006,9.0499,JOR
Jordan,2007,9.2765,JOR
Jordan,2008,8.8777,JOR
Jordan,2009,8.0737,JOR
Jordan,2010,8.9769,JOR
Kazakhstan,1980,0,KAZ
Kazakhstan,1981,0,KAZ
Kazakhstan,1982,0,KAZ
Kazakhstan,1983,0,KAZ
Kazakhstan,1984,0,KAZ
Kazakhstan,1985,0,KAZ
Kazakhstan,1986,0,KAZ
Kazakhstan,1987,0,KAZ
Kazakhstan,1988,0,KAZ
Kazakhstan,1989,0,KAZ
Kazakhstan,1990,0,KAZ
Kazakhstan,1991,0,KAZ
Kazakhstan,1992,25.54,KAZ
Kazakhstan,1993,21.8641,KAZ
Kazakhstan,1994,18.6273,KAZ
Kazakhstan,1995,15.2514,KAZ
Kazakhstan,1996,14.0019,KAZ
Kazakhstan,1997,13.9326,KAZ
Kazakhstan,1998,12.7956,KAZ
Kazakhstan,1999,13.8751,KAZ
Kazakhstan,2000,16.6657,KAZ
Kazakhstan,2001,18.6318,KAZ
Kazakhstan,2002,19.403,KAZ
Kazakhstan,2003,20.2765,KAZ
Kazakhstan,2004,20.9015,KAZ
Kazakhstan,2005,21.8953,KAZ
Kazakhstan,2006,23.0445,KAZ
Kazakhstan,2007,24.9584,KAZ
Kazakhstan,2008,25.6763,KAZ
Kazakhstan,2009,24.4552,KAZ
Kazakhstan,2010,25.6345,KAZ
Kenya,1980,4.4685,KEN
Kenya,1981,4.1998,KEN
Kenya,1982,4.2585,KEN
Kenya,1983,4.3484,KEN
Kenya,1984,4.2022,KEN
Kenya,1985,4.0856,KEN
Kenya,1986,4.1915,KEN
Kenya,1987,4.0461,KEN
Kenya,1988,4.0919,KEN
Kenya,1989,4.2378,KEN
Kenya,1990,4.2381,KEN
Kenya,1991,3.8851,KEN
Kenya,1992,3.8138,KEN
Kenya,1993,3.5199,KEN
Kenya,1994,3.5016,KEN
Kenya,1995,3.4876,KEN
Kenya,1996,3.2518,KEN
Kenya,1997,3.136,KEN
Kenya,1998,3.1742,KEN
Kenya,1999,3.2935,KEN
Kenya,2000,2.9454,KEN
Kenya,2001,3.0481,KEN
Kenya,2002,3.0726,KEN
Kenya,2003,2.9948,KEN
Kenya,2004,3.0755,KEN
Kenya,2005,3.3091,KEN
Kenya,2006,3.2044,KEN
Kenya,2007,4.2327,KEN
Kenya,2008,4.2744,KEN
Kenya,2009,4.2039,KEN
Kenya,2010,4.3591,KEN
Kiribati,1980,4.4507,KIR
Kiribati,1981,5.3161,KIR
Kiribati,1982,4.9825,KIR
Kiribati,1983,4.218,KIR
Kiribati,1984,5.5551,KIR
Kiribati,1985,5.5224,KIR
Kiribati,1986,6.031,KIR
Kiribati,1987,6.325,KIR
Kiribati,1988,6.5571,KIR
Kiribati,1989,4.6634,KIR
Kiribati,1990,3.9501,KIR
Kiribati,1991,4.5104,KIR
Kiribati,1992,4.5885,KIR
Kiribati,1993,4.5646,KIR
Kiribati,1994,4.4011,KIR
Kiribati,1995,4.3782,KIR
Kiribati,1996,5.3355,KIR
Kiribati,1997,5.1034,KIR
Kiribati,1998,5.2446,KIR
Kiribati,1999,5.5126,KIR
Kiribati,2000,5.1364,KIR
Kiribati,2001,5.0169,KIR
Kiribati,2002,5.0875,KIR
Kiribati,2003,5.0205,KIR
Kiribati,2004,5.7866,KIR
Kiribati,2005,5.8341,KIR
Kiribati,2006,6.4105,KIR
Kiribati,2007,6.5827,KIR
Kiribati,2008,6.4485,KIR
Kiribati,2009,17.7673,KIR
Kiribati,2010,5.4012,KIR
Kuwait,1980,31.8613,KWT
Kuwait,1981,17.3849,KWT
Kuwait,1982,34.319,KWT
Kuwait,1983,23.3411,KWT
Kuwait,1984,25.711,KWT
Kuwait,1985,30.5125,KWT
Kuwait,1986,34.4313,KWT
Kuwait,1987,35.4331,KWT
Kuwait,1988,39.4107,KWT
Kuwait,1989,42.8457,KWT
Kuwait,1990,17.0536,KWT
Kuwait,1991,3.4215,KWT
Kuwait,1992,16.8081,KWT
Kuwait,1993,30.2184,KWT
Kuwait,1994,44.3713,KWT
Kuwait,1995,55.0488,KWT
Kuwait,1996,55.9853,KWT
Kuwait,1997,30.6064,KWT
Kuwait,1998,41.8099,KWT
Kuwait,1999,41.4037,KWT
Kuwait,2000,36.4958,KWT
Kuwait,2001,35.4625,KWT
Kuwait,2002,26.3094,KWT
Kuwait,2003,40.08,KWT
Kuwait,2004,37.3926,KWT
Kuwait,2005,38.8145,KWT
Kuwait,2006,31.2316,KWT
Kuwait,2007,30.7414,KWT
Kuwait,2008,36.9699,KWT
Kuwait,2009,55.7772,KWT
Kuwait,2010,54.0947,KWT
Kyrgyzstan,1980,0,KGZ
Kyrgyzstan,1981,0,KGZ
Kyrgyzstan,1982,0,KGZ
Kyrgyzstan,1983,0,KGZ
Kyrgyzstan,1984,0,KGZ
Kyrgyzstan,1985,0,KGZ
Kyrgyzstan,1986,0,KGZ
Kyrgyzstan,1987,0,KGZ
Kyrgyzstan,1988,0,KGZ
Kyrgyzstan,1989,0,KGZ
Kyrgyzstan,1990,0,KGZ
Kyrgyzstan,1991,0,KGZ
Kyrgyzstan,1992,6.7118,KGZ
Kyrgyzstan,1993,5.5238,KGZ
Kyrgyzstan,1994,4.5281,KGZ
Kyrgyzstan,1995,3.8696,KGZ
Kyrgyzstan,1996,4.789,KGZ
Kyrgyzstan,1997,5.0142,KGZ
Kyrgyzstan,1998,4.7382,KGZ
Kyrgyzstan,1999,4.3938,KGZ
Kyrgyzstan,2000,4.5494,KGZ
Kyrgyzstan,2001,4.7064,KGZ
Kyrgyzstan,2002,5.0269,KGZ
Kyrgyzstan,2003,5.3248,KGZ
Kyrgyzstan,2004,5.3405,KGZ
Kyrgyzstan,2005,5.2076,KGZ
Kyrgyzstan,2006,5.0365,KGZ
Kyrgyzstan,2007,5.7572,KGZ
Kyrgyzstan,2008,6.1805,KGZ
Kyrgyzstan,2009,5.3054,KGZ
Kyrgyzstan,2010,5.4844,KGZ
Latvia,1980,0,LVA
Latvia,1981,0,LVA
Latvia,1982,0,LVA
Latvia,1983,0,LVA
Latvia,1984,0,LVA
Latvia,1985,0,LVA
Latvia,1986,0,LVA
Latvia,1987,0,LVA
Latvia,1988,0,LVA
Latvia,1989,0,LVA
Latvia,1990,0,LVA
Latvia,1991,0,LVA
Latvia,1992,5.6613,LVA
Latvia,1993,5.7267,LVA
Latvia,1994,5.7264,LVA
Latvia,1995,9.6214,LVA
Latvia,1996,9.4309,LVA
Latvia,1997,9.3092,LVA
Latvia,1998,10.0295,LVA
Latvia,1999,7.3259,LVA
Latvia,2000,7.1436,LVA
Latvia,2001,7.2814,LVA
Latvia,2002,8.4552,LVA
Latvia,2003,8.8487,LVA
Latvia,2004,10.4265,LVA
Latvia,2005,11.2766,LVA
Latvia,2006,12.4814,LVA
Latvia,2007,14.4162,LVA
Latvia,2008,13.0458,LVA
Latvia,2009,8.942,LVA
Latvia,2010,9.9318,LVA
Lesotho,1980,6.0829,LSO
Lesotho,1981,5.8987,LSO
Lesotho,1982,5.4348,LSO
Lesotho,1983,3.8831,LSO
Lesotho,1984,3.8002,LSO
Lesotho,1985,3.9124,LSO
Lesotho,1986,3.9136,LSO
Lesotho,1987,4.2393,LSO
Lesotho,1988,4.2253,LSO
Lesotho,1989,4.0076,LSO
Lesotho,1990,3.5062,LSO
Lesotho,1991,3.3123,LSO
Lesotho,1992,3.5178,LSO
Lesotho,1993,3.507,LSO
Lesotho,1994,3.4876,LSO
Lesotho,1995,3.2348,LSO
Lesotho,1996,3.2998,LSO
Lesotho,1997,3.1671,LSO
Lesotho,1998,3.0017,LSO
Lesotho,1999,4.7497,LSO
Lesotho,2000,4.9239,LSO
Lesotho,2001,4.3448,LSO
Lesotho,2002,4.6829,LSO
Lesotho,2003,4.3316,LSO
Lesotho,2004,3.3853,LSO
Lesotho,2005,4.9574,LSO
Lesotho,2006,9.5135,LSO
Lesotho,2007,15.1275,LSO
Lesotho,2008,9.8924,LSO
Lesotho,2009,5.794,LSO
Lesotho,2010,6.2551,LSO
Libya,1980,17.1334,LBY
Libya,1981,17.1289,LBY
Libya,1982,20.7265,LBY
Libya,1983,20.4768,LBY
Libya,1984,20.2909,LBY
Libya,1985,19.585,LBY
Libya,1986,9.395,LBY
Libya,1987,9.4175,LBY
Libya,1988,10.9371,LBY
Libya,1989,10.4598,LBY
Libya,1990,11.6388,LBY
Libya,1991,11.6633,LBY
Libya,1992,10.9182,LBY
Libya,1993,10.5487,LBY
Libya,1994,13.3167,LBY
Libya,1995,12.4542,LBY
Libya,1996,13.3285,LBY
Libya,1997,11.3227,LBY
Libya,1998,12.503,LBY
Libya,1999,11.922,LBY
Libya,2000,11.6166,LBY
Libya,2001,11.534,LBY
Libya,2002,12.4671,LBY
Libya,2003,12.6516,LBY
Libya,2004,13.3257,LBY
Libya,2005,12.9396,LBY
Libya,2006,14.3816,LBY
Libya,2007,14.6651,LBY
Libya,2008,15.1028,LBY
Libya,2009,15.1001,LBY
Libya,2010,27.5324,LBY
Lithuania,1980,0,LTU
Lithuania,1981,0,LTU
Lithuania,1982,0,LTU
Lithuania,1983,0,LTU
Lithuania,1984,0,LTU
Lithuania,1985,0,LTU
Lithuania,1986,0,LTU
Lithuania,1987,0,LTU
Lithuania,1988,0,LTU
Lithuania,1989,0,LTU
Lithuania,1990,0,LTU
Lithuania,1991,0,LTU
Lithuania,1992,10.216,LTU
Lithuania,1993,8.6335,LTU
Lithuania,1994,7.4325,LTU
Lithuania,1995,7.2505,LTU
Lithuania,1996,7.8771,LTU
Lithuania,1997,8.2528,LTU
Lithuania,1998,8.6916,LTU
Lithuania,1999,7.8044,LTU
Lithuania,2000,7.9649,LTU
Lithuania,2001,6.9456,LTU
Lithuania,2002,8.4656,LTU
Lithuania,2003,9.4204,LTU
Lithuania,2004,10.3164,LTU
Lithuania,2005,10.6016,LTU
Lithuania,2006,10.7293,LTU
Lithuania,2007,12.8586,LTU
Lithuania,2008,13.8465,LTU
Lithuania,2009,10.0114,LTU
Lithuania,2010,11.0523,LTU
Macedonia,1980,0,MKD
Macedonia,1981,0,MKD
Macedonia,1982,0,MKD
Macedonia,1983,0,MKD
Macedonia,1984,0,MKD
Macedonia,1985,0,MKD
Macedonia,1986,0,MKD
Macedonia,1987,0,MKD
Macedonia,1988,0,MKD
Macedonia,1989,0,MKD
Macedonia,1990,0,MKD
Macedonia,1991,0,MKD
Macedonia,1992,11.7455,MKD
Macedonia,1993,12.1766,MKD
Macedonia,1994,12.4252,MKD
Macedonia,1995,12.8907,MKD
Macedonia,1996,13.1742,MKD
Macedonia,1997,12.2709,MKD
Macedonia,1998,12.213,MKD
Macedonia,1999,10.7315,MKD
Macedonia,2000,10.5862,MKD
Macedonia,2001,9.6253,MKD
Macedonia,2002,10.0926,MKD
Macedonia,2003,10.3089,MKD
Macedonia,2004,9.9633,MKD
Macedonia,2005,10.7397,MKD
Macedonia,2006,11.4898,MKD
Macedonia,2007,11.9574,MKD
Macedonia,2008,14.5641,MKD
Macedonia,2009,13.5691,MKD
Macedonia,2010,12.8246,MKD
Madagascar,1980,5.1045,MDG
Madagascar,1981,5.0563,MDG
Madagascar,1982,4.914,MDG
Madagascar,1983,4.9638,MDG
Madagascar,1984,4.8297,MDG
Madagascar,1985,4.7415,MDG
Madagascar,1986,4.6753,MDG
Madagascar,1987,4.5296,MDG
Madagascar,1988,4.4475,MDG
Madagascar,1989,4.3764,MDG
Madagascar,1990,4.3784,MDG
Madagascar,1991,4.2458,MDG
Madagascar,1992,4.1981,MDG
Madagascar,1993,4.1219,MDG
Madagascar,1994,4.0126,MDG
Madagascar,1995,3.9261,MDG
Madagascar,1996,3.8368,MDG
Madagascar,1997,3.6847,MDG
Madagascar,1998,3.5881,MDG
Madagascar,1999,3.4873,MDG
Madagascar,2000,3.4259,MDG
Madagascar,2001,3.1024,MDG
Madagascar,2002,2.8695,MDG
Madagascar,2003,2.9438,MDG
Madagascar,2004,2.9323,MDG
Madagascar,2005,3.1196,MDG
Madagascar,2006,3.1938,MDG
Madagascar,2007,3.1712,MDG
Madagascar,2008,3.2246,MDG
Madagascar,2009,3.0875,MDG
Madagascar,2010,3.0304,MDG
Malawi,1980,2.0961,MWI
Malawi,1981,2.1558,MWI
Malawi,1982,2.1624,MWI
Malawi,1983,2.0488,MWI
Malawi,1984,1.9709,MWI
Malawi,1985,1.9183,MWI
Malawi,1986,1.859,MWI
Malawi,1987,1.8021,MWI
Malawi,1988,1.7126,MWI
Malawi,1989,1.6717,MWI
Malawi,1990,1.6344,MWI
Malawi,1991,1.6425,MWI
Malawi,1992,1.5024,MWI
Malawi,1993,1.6508,MWI
Malawi,1994,1.5929,MWI
Malawi,1995,1.7775,MWI
Malawi,1996,1.8105,MWI
Malawi,1997,1.744,MWI
Malawi,1998,1.875,MWI
Malawi,1999,2.1276,MWI
Malawi,2000,2.2984,MWI
Malawi,2001,2.2782,MWI
Malawi,2002,1.9274,MWI
Malawi,2003,2.0127,MWI
Malawi,2004,1.9592,MWI
Malawi,2005,1.8061,MWI
Malawi,2006,2.2686,MWI
Malawi,2007,2.408,MWI
Malawi,2008,2.4282,MWI
Malawi,2009,2.6064,MWI
Malawi,2010,2.456,MWI
Malaysia,1980,8.8922,MYS
Malaysia,1981,9.4594,MYS
Malaysia,1982,9.9478,MYS
Malaysia,1983,9.1722,MYS
Malaysia,1984,9.5752,MYS
Malaysia,1985,8.9793,MYS
Malaysia,1986,8.6922,MYS
Malaysia,1987,8.2389,MYS
Malaysia,1988,9.3389,MYS
Malaysia,1989,9.6921,MYS
Malaysia,1990,10.0652,MYS
Malaysia,1991,11.4411,MYS
Malaysia,1992,12.5233,MYS
Malaysia,1993,13.3008,MYS
Malaysia,1994,13.0885,MYS
Malaysia,1995,14.4353,MYS
Malaysia,1996,15.751,MYS
Malaysia,1997,16.1788,MYS
Malaysia,1998,12.0484,MYS
Malaysia,1999,13.6362,MYS
Malaysia,2000,14.7479,MYS
Malaysia,2001,13.8133,MYS
Malaysia,2002,13.9731,MYS
Malaysia,2003,15.2197,MYS
Malaysia,2004,15.8813,MYS
Malaysia,2005,16.9151,MYS
Malaysia,2006,18.2683,MYS
Malaysia,2007,15.8164,MYS
Malaysia,2008,16.4639,MYS
Malaysia,2009,15.8984,MYS
Malaysia,2010,15.9624,MYS
Maldives,1980,1.4671,MDV
Maldives,1981,1.5166,MDV
Maldives,1982,1.4326,MDV
Maldives,1983,1.5745,MDV
Maldives,1984,1.8356,MDV
Maldives,1985,1.9407,MDV
Maldives,1986,1.9824,MDV
Maldives,1987,1.9825,MDV
Maldives,1988,2.1058,MDV
Maldives,1989,2.1955,MDV
Maldives,1990,2.3283,MDV
Maldives,1991,2.3765,MDV
Maldives,1992,2.4504,MDV
Maldives,1993,2.5365,MDV
Maldives,1994,4.9105,MDV
Maldives,1995,4.8683,MDV
Maldives,1996,4.9685,MDV
Maldives,1997,5.3643,MDV
Maldives,1998,5.1911,MDV
Maldives,1999,5.8242,MDV
Maldives,2000,5.608,MDV
Maldives,2001,5.9568,MDV
Maldives,2002,6.319,MDV
Maldives,2003,6.9352,MDV
Maldives,2004,7.9235,MDV
Maldives,2005,7.5928,MDV
Maldives,2006,9.0292,MDV
Maldives,2007,15.8295,MDV
Maldives,2008,20.1066,MDV
Maldives,2009,8.7347,MDV
Maldives,2010,9.1303,MDV
Mali,1980,4.5041,MLI
Mali,1981,4.7655,MLI
Mali,1982,4.7577,MLI
Mali,1983,4.3046,MLI
Mali,1984,3.7684,MLI
Mali,1985,3.4787,MLI
Mali,1986,3.5553,MLI
Mali,1987,3.6116,MLI
Mali,1988,3.7081,MLI
Mali,1989,3.7933,MLI
Mali,1990,3.9038,MLI
Mali,1991,3.8072,MLI
Mali,1992,3.7467,MLI
Mali,1993,3.7657,MLI
Mali,1994,3.7751,MLI
Mali,1995,4.0089,MLI
Mali,1996,3.9275,MLI
Mali,1997,4.174,MLI
Mali,1998,4.4187,MLI
Mali,1999,4.528,MLI
Mali,2000,4.6544,MLI
Mali,2001,5.0481,MLI
Mali,2002,5.3651,MLI
Mali,2003,5.3078,MLI
Mali,2004,5.1388,MLI
Mali,2005,5.2955,MLI
Mali,2006,5.3554,MLI
Mali,2007,5.4906,MLI
Mali,2008,5.5752,MLI
Mali,2009,5.3301,MLI
Mali,2010,5.827,MLI
Malta,1980,7.4073,MLT
Malta,1981,7.6655,MLT
Malta,1982,7.6218,MLT
Malta,1983,7.5692,MLT
Malta,1984,9.4025,MLT
Malta,1985,10.035,MLT
Malta,1986,9.3652,MLT
Malta,1987,8.7926,MLT
Malta,1988,9.601,MLT
Malta,1989,10.5719,MLT
Malta,1990,9.7852,MLT
Malta,1991,9.9437,MLT
Malta,1992,9.9196,MLT
Malta,1993,11.2158,MLT
Malta,1994,10.2477,MLT
Malta,1995,9.1528,MLT
Malta,1996,9.2793,MLT
Malta,1997,10.1228,MLT
Malta,1998,11.7531,MLT
Malta,1999,12.6453,MLT
Malta,2000,12.1703,MLT
Malta,2001,12.8885,MLT
Malta,2002,12.795,MLT
Malta,2003,12.9814,MLT
Malta,2004,12.1309,MLT
Malta,2005,13.2525,MLT
Malta,2006,13.2451,MLT
Malta,2007,13.8156,MLT
Malta,2008,13.4001,MLT
Malta,2009,11.1018,MLT
Malta,2010,8.7526,MLT
Mauritania,1980,14.0616,MRT
Mauritania,1981,13.8763,MRT
Mauritania,1982,13.1325,MRT
Mauritania,1983,8.3102,MRT
Mauritania,1984,8.2178,MRT
Mauritania,1985,8.4684,MRT
Mauritania,1986,6.7726,MRT
Mauritania,1987,7.7838,MRT
Mauritania,1988,7.8665,MRT
Mauritania,1989,7.902,MRT
Mauritania,1990,8.0312,MRT
Mauritania,1991,7.3155,MRT
Mauritania,1992,8.4067,MRT
Mauritania,1993,8.1251,MRT
Mauritania,1994,7.7034,MRT
Mauritania,1995,7.0258,MRT
Mauritania,1996,7.4959,MRT
Mauritania,1997,8.0324,MRT
Mauritania,1998,8.288,MRT
Mauritania,1999,8.3585,MRT
Mauritania,2000,8.2656,MRT
Mauritania,2001,7.8619,MRT
Mauritania,2002,7.8698,MRT
Mauritania,2003,8.0515,MRT
Mauritania,2004,8.0973,MRT
Mauritania,2005,7.8194,MRT
Mauritania,2006,8.4531,MRT
Mauritania,2007,8.4938,MRT
Mauritania,2008,8.1249,MRT
Mauritania,2009,8.7384,MRT
Mauritania,2010,9.5734,MRT
Mauritius,1980,9.5437,MUS
Mauritius,1981,10.7677,MUS
Mauritius,1982,12.8543,MUS
Mauritius,1983,10.5718,MUS
Mauritius,1984,10.1779,MUS
Mauritius,1985,11.7695,MUS
Mauritius,1986,12.6608,MUS
Mauritius,1987,13.0356,MUS
Mauritius,1988,11.9536,MUS
Mauritius,1989,12.1583,MUS
Mauritius,1990,11.8969,MUS
Mauritius,1991,13.0405,MUS
Mauritius,1992,12.3504,MUS
Mauritius,1993,12.1003,MUS
Mauritius,1994,11.7876,MUS
Mauritius,1995,12.3803,MUS
Mauritius,1996,12.4285,MUS
Mauritius,1997,13.444,MUS
Mauritius,1998,13.7268,MUS
Mauritius,1999,11.2128,MUS
Mauritius,2000,13.22,MUS
Mauritius,2001,14.0806,MUS
Mauritius,2002,12.2491,MUS
Mauritius,2003,13.3842,MUS
Mauritius,2004,13.635,MUS
Mauritius,2005,12.941,MUS
Mauritius,2006,13.1572,MUS
Mauritius,2007,12.5118,MUS
Mauritius,2008,13.3541,MUS
Mauritius,2009,13.001,MUS
Mauritius,2010,13.0059,MUS
Mayotte,1980,0.3135,MYT
Mayotte,1981,0.3089,MYT
Mayotte,1982,0.3069,MYT
Mayotte,1983,0.3075,MYT
Mayotte,1984,0.3081,MYT
Mayotte,1985,0.3108,MYT
Mayotte,1986,0.3105,MYT
Mayotte,1987,0.315,MYT
Mayotte,1988,0.3118,MYT
Mayotte,1989,0.3122,MYT
Mayotte,1990,0.6042,MYT
Mayotte,1991,0.587,MYT
Mayotte,1992,0.5679,MYT
Mayotte,1993,0.5482,MYT
Mayotte,1994,0.5385,MYT
Mayotte,1995,0.5336,MYT
Mayotte,1996,0.5268,MYT
Mayotte,1997,0.5281,MYT
Mayotte,1998,1.5653,MYT
Mayotte,1999,1.5354,MYT
Mayotte,2000,1.4352,MYT
Mayotte,2001,1.3945,MYT
Mayotte,2002,1.4112,MYT
Mayotte,2003,1.5673,MYT
Mayotte,2004,1.8524,MYT
Mayotte,2005,1.9476,MYT
Mayotte,2006,1.9894,MYT
Mayotte,2007,2.0243,MYT
Mayotte,2008,2.6216,MYT
Mayotte,2009,1.8584,MYT
Mayotte,2010,2.0503,MYT
Mexico,1980,8.7139,MEX
Mexico,1981,9.3291,MEX
Mexico,1982,9.7414,MEX
Mexico,1983,8.7105,MEX
Mexico,1984,8.5049,MEX
Mexico,1985,8.6045,MEX
Mexico,1986,8.518,MEX
Mexico,1987,8.6707,MEX
Mexico,1988,8.6616,MEX
Mexico,1989,8.5001,MEX
Mexico,1990,8.5587,MEX
