country,year,consum,iso3c
Brunei Darussalam,1986,4608.996147,BRN
Brunei Darussalam,1987,2265.970221,BRN
Brunei Darussalam,1988,3855.058277,BRN
Brunei Darussalam,1989,4197.045691,BRN
Brunei Darussalam,1990,4634.280447,BRN
Brunei Darussalam,1991,3698.511679,BRN
Brunei Darussalam,1992,4729.238951,BRN
Brunei Darussalam,1993,5581.614473,BRN
Brunei Darussalam,1994,8582.186336,BRN
Brunei Darussalam,1995,8913.638801,BRN
Brunei Darussalam,1996,10809.63215,BRN
Brunei Darussalam,1997,8773.061075,BRN
Brunei Darussalam,1998,7864.856761,BRN
Brunei Darussalam,1999,8193.461781,BRN
Brunei Darussalam,2000,7757.251057,BRN
Brunei Darussalam,2001,6906.943071,BRN
Brunei Darussalam,2002,6948.213901,BRN
Brunei Darussalam,2003,6711.718308,BRN
Brunei Darussalam,2004,7160.13729,BRN
Brunei Darussalam,2005,7739.748738,BRN
Brunei Darussalam,2006,6948.566548,BRN
Brunei Darussalam,2007,7223.347954,BRN
Brunei Darussalam,2008,6853.603246,BRN
Brunei Darussalam,2009,3575.894587,BRN
Brunei Darussalam,2010,3127.941815,BRN
Bulgaria,1980,121616.3331,BGR
Bulgaria,1981,123226.2315,BGR
Bulgaria,1982,131254.9094,BGR
Bulgaria,1983,126993.1363,BGR
Bulgaria,1984,133367.6194,BGR
Bulgaria,1985,121106.0502,BGR
Bulgaria,1986,133920.4421,BGR
Bulgaria,1987,138466.8847,BGR
Bulgaria,1988,136869.5728,BGR
Bulgaria,1989,137129.6118,BGR
Bulgaria,1990,121135.4601,BGR
Bulgaria,1991,107657.4693,BGR
Bulgaria,1992,96129.72549,BGR
Bulgaria,1993,93182.47969,BGR
Bulgaria,1994,94097.97343,BGR
Bulgaria,1995,102097.2046,BGR
Bulgaria,1996,99516.94239,BGR
Bulgaria,1997,97749.42975,BGR
Bulgaria,1998,97753.34729,BGR
Bulgaria,1999,96439.72662,BGR
Bulgaria,2000,96492.71853,BGR
Bulgaria,2001,94523.53931,BGR
Bulgaria,2002,93328.39002,BGR
Bulgaria,2003,96352.60751,BGR
Bulgaria,2004,106600.6453,BGR
Bulgaria,2005,110639.3222,BGR
Bulgaria,2006,124136.7623,BGR
Bulgaria,2007,127466.4131,BGR
Bulgaria,2008,150742.5409,BGR
Bulgaria,2009,121005.8417,BGR
Bulgaria,2010,120639.3782,BGR
Burkina Faso,1980,23719.74972,BFA
Burkina Faso,1981,24852.98193,BFA
Burkina Faso,1982,25658.07548,BFA
Burkina Faso,1983,25919.60346,BFA
Burkina Faso,1984,26913.17926,BFA
Burkina Faso,1985,30379.37269,BFA
Burkina Faso,1986,31919.11685,BFA
Burkina Faso,1987,31839.8016,BFA
Burkina Faso,1988,33451.67502,BFA
Burkina Faso,1989,34226.77788,BFA
Burkina Faso,1990,34050.01815,BFA
Burkina Faso,1991,37628.02636,BFA
Burkina Faso,1992,37653.37231,BFA
Burkina Faso,1993,38579.91495,BFA
Burkina Faso,1994,39266.38555,BFA
Burkina Faso,1995,40942.42051,BFA
Burkina Faso,1996,42525.25223,BFA
Burkina Faso,1997,43288.47915,BFA
Burkina Faso,1998,46075.64436,BFA
Burkina Faso,1999,44685.10635,BFA
Burkina Faso,2000,40232.96408,BFA
Burkina Faso,2001,43148.58968,BFA
Burkina Faso,2002,43428.96264,BFA
Burkina Faso,2003,52221.2492,BFA
Burkina Faso,2004,53698.29737,BFA
Burkina Faso,2005,58333.95729,BFA
Burkina Faso,2006,59785.99646,BFA
Burkina Faso,2007,59716.30671,BFA
Burkina Faso,2008,65187.63799,BFA
Burkina Faso,2009,66573.06871,BFA
Burkina Faso,2010,73471.7684,BFA
Burundi,1980,10647.60506,BDI
Burundi,1981,10529.47761,BDI
Burundi,1982,10615.29082,BDI
Burundi,1983,10751.20635,BDI
Burundi,1984,11051.43101,BDI
Burundi,1985,11799.41973,BDI
Burundi,1986,12538.17576,BDI
Burundi,1987,12687.51342,BDI
Burundi,1988,13093.79593,BDI
Burundi,1989,13198.05636,BDI
Burundi,1990,13682.73155,BDI
Burundi,1991,14025.39084,BDI
Burundi,1992,14546.50238,BDI
Burundi,1993,14501.95465,BDI
Burundi,1994,14102.826,BDI
Burundi,1995,15411.72176,BDI
Burundi,1996,15266.14146,BDI
Burundi,1997,15038.22726,BDI
Burundi,1998,14641.26297,BDI
Burundi,1999,13363.71271,BDI
Burundi,2000,13524.19084,BDI
Burundi,2001,16063.48719,BDI
Burundi,2002,16436.6432,BDI
Burundi,2003,17449.66677,BDI
Burundi,2004,17762.31658,BDI
Burundi,2005,18211.30218,BDI
Burundi,2006,18956.60122,BDI
Burundi,2007,19010.78034,BDI
Burundi,2008,19271.85352,BDI
Burundi,2009,19709.29203,BDI
Burundi,2010,21016.25009,BDI
Cambodia,1980,18572.23495,KHM
Cambodia,1981,18781.09951,KHM
Cambodia,1982,20729.1475,KHM
Cambodia,1983,21786.44522,KHM
Cambodia,1984,21466.43317,KHM
Cambodia,1985,22914.38805,KHM
Cambodia,1986,24109.80755,KHM
Cambodia,1987,24493.79188,KHM
Cambodia,1988,25980.0781,KHM
Cambodia,1989,26991.16111,KHM
Cambodia,1990,27198.06837,KHM
Cambodia,1991,27411.06267,KHM
Cambodia,1992,28373.9575,KHM
Cambodia,1993,28836.65949,KHM
Cambodia,1994,29265.56853,KHM
Cambodia,1995,31371.79358,KHM
Cambodia,1996,31215.97904,KHM
Cambodia,1997,31672.18744,KHM
Cambodia,1998,33029.78685,KHM
Cambodia,1999,34575.13398,KHM
Cambodia,2000,34629.13333,KHM
Cambodia,2001,34362.62688,KHM
Cambodia,2002,34696.65075,KHM
Cambodia,2003,36926.29255,KHM
Cambodia,2004,37690.7172,KHM
Cambodia,2005,41876.53185,KHM
Cambodia,2006,45522.00121,KHM
Cambodia,2007,47579.19598,KHM
Cambodia,2008,50624.51727,KHM
Cambodia,2009,51898.28334,KHM
Cambodia,2010,83073.72381,KHM
Cameroon,1980,36205.46747,CMR
Cameroon,1981,38153.29055,CMR
Cameroon,1982,36689.1599,CMR
Cameroon,1983,38717.03319,CMR
Cameroon,1984,40598.30546,CMR
Cameroon,1985,43471.69747,CMR
Cameroon,1986,43696.56758,CMR
Cameroon,1987,45219.14653,CMR
Cameroon,1988,43485.11467,CMR
Cameroon,1989,42128.19828,CMR
Cameroon,1990,43884.74288,CMR
Cameroon,1991,44673.99604,CMR
Cameroon,1992,45893.19992,CMR
Cameroon,1993,46029.6452,CMR
Cameroon,1994,45960.14855,CMR
Cameroon,1995,46725.28136,CMR
Cameroon,1996,44771.23813,CMR
Cameroon,1997,49045.17196,CMR
Cameroon,1998,53402.47458,CMR
Cameroon,1999,55928.18861,CMR
Cameroon,2000,58261.60877,CMR
Cameroon,2001,60391.9117,CMR
Cameroon,2002,59706.00394,CMR
Cameroon,2003,60596.69753,CMR
Cameroon,2004,63922.99973,CMR
Cameroon,2005,68029.38684,CMR
Cameroon,2006,69357.43538,CMR
Cameroon,2007,70254.09572,CMR
Cameroon,2008,68350.639,CMR
Cameroon,2009,72445.99073,CMR
Cameroon,2010,75155.53057,CMR
Canada,1980,924951.3667,CAN
Canada,1981,877642.8456,CAN
Canada,1982,775701.536,CAN
Canada,1983,809436.9264,CAN
Canada,1984,841807.6421,CAN
Canada,1985,889482.3937,CAN
Canada,1986,927430.0736,CAN
Canada,1987,965510.8015,CAN
Canada,1988,969466.6969,CAN
Canada,1989,1004199.759,CAN
Canada,1990,969387.7636,CAN
Canada,1991,903565.6741,CAN
Canada,1992,942725.0029,CAN
Canada,1993,934787.6134,CAN
Canada,1994,945079.0152,CAN
Canada,1995,977033.576,CAN
Canada,1996,935073.2279,CAN
Canada,1997,965233.5554,CAN
Canada,1998,1014963.628,CAN
Canada,1999,948537.0054,CAN
Canada,2000,968138.3247,CAN
Canada,2001,942786.052,CAN
Canada,2002,958443.9927,CAN
Canada,2003,941390.4327,CAN
Canada,2004,996037.3744,CAN
Canada,2005,970354.6915,CAN
Canada,2006,1027908.341,CAN
Canada,2007,1004263.014,CAN
Canada,2008,1038148.975,CAN
Canada,2009,945742.7618,CAN
Canada,2010,1032593.882,CAN
Cape Verde,1980,632.3990267,CPV
Cape Verde,1981,679.6525151,CPV
Cape Verde,1982,724.6459797,CPV
Cape Verde,1983,766.09047,CPV
Cape Verde,1984,815.7855576,CPV
Cape Verde,1985,896.8221491,CPV
Cape Verde,1986,955.2852837,CPV
Cape Verde,1987,1064.844479,CPV
Cape Verde,1988,1140.289045,CPV
Cape Verde,1989,1198.330672,CPV
Cape Verde,1990,1214.697963,CPV
Cape Verde,1991,1231.219905,CPV
Cape Verde,1992,1278.947205,CPV
Cape Verde,1993,1326.270554,CPV
Cape Verde,1994,1311.26248,CPV
Cape Verde,1995,1341.318425,CPV
Cape Verde,1996,1500.981642,CPV
Cape Verde,1997,1293.548364,CPV
Cape Verde,1998,1361.705839,CPV
Cape Verde,1999,1554.701258,CPV
Cape Verde,2000,1634.173759,CPV
Cape Verde,2001,1720.295639,CPV
Cape Verde,2002,1780.200126,CPV
Cape Verde,2003,1955.662884,CPV
Cape Verde,2004,1995.507914,CPV
Cape Verde,2005,2029.269763,CPV
Cape Verde,2006,2214.255869,CPV
Cape Verde,2007,2507.461096,CPV
Cape Verde,2008,2800.851904,CPV
Cape Verde,2009,2775.564605,CPV
Cape Verde,2010,2696.655717,CPV
Central African Republic,1980,11039.15473,CAF
Central African Republic,1981,11257.70572,CAF
Central African Republic,1982,11631.47879,CAF
Central African Republic,1983,12442.85086,CAF
Central African Republic,1984,12465.08424,CAF
Central African Republic,1985,12783.46013,CAF
Central African Republic,1986,13333.32751,CAF
Central African Republic,1987,13266.62352,CAF
Central African Republic,1988,13614.80255,CAF
Central African Republic,1989,14150.5039,CAF
Central African Republic,1990,14356.76505,CAF
Central African Republic,1991,15120.9246,CAF
Central African Republic,1992,15431.89765,CAF
Central African Republic,1993,15465.47675,CAF
Central African Republic,1994,15784.46607,CAF
Central African Republic,1995,16231.66534,CAF
Central African Republic,1996,16012.74235,CAF
Central African Republic,1997,16777.26875,CAF
Central African Republic,1998,17445.33918,CAF
Central African Republic,1999,16855.79172,CAF
Central African Republic,2000,17325.74376,CAF
Central African Republic,2001,17638.50654,CAF
Central African Republic,2002,17773.54928,CAF
Central African Republic,2003,17635.04042,CAF
Central African Republic,2004,18157.18747,CAF
Central African Republic,2005,18197.40979,CAF
Central African Republic,2006,19215.81623,CAF
Central African Republic,2007,20244.2522,CAF
Central African Republic,2008,20130.51806,CAF
Central African Republic,2009,20304.21032,CAF
Central African Republic,2010,20774.1939,CAF
Chad,1980,25403.67818,TCD
Chad,1981,25661.31979,TCD
Chad,1982,26321.02548,TCD
Chad,1983,26718.10275,TCD
Chad,1984,23107.37568,TCD
Chad,1985,24508.97196,TCD
Chad,1986,24836.0957,TCD
Chad,1987,25360.93693,TCD
Chad,1988,26447.58971,TCD
Chad,1989,26752.76192,TCD
Chad,1990,27481.47934,TCD
Chad,1991,28405.2181,TCD
Chad,1992,29027.12415,TCD
Chad,1993,29036.53554,TCD
Chad,1994,30572.35039,TCD
Chad,1995,31418.06558,TCD
Chad,1996,31747.16435,TCD
Chad,1997,34655.50005,TCD
Chad,1998,36299.5485,TCD
Chad,1999,36761.34154,TCD
Chad,2000,36951.72619,TCD
Chad,2001,39461.28702,TCD
Chad,2002,40380.58541,TCD
Chad,2003,44155.26665,TCD
Chad,2004,52391.45374,TCD
Chad,2005,54982.09669,TCD
Chad,2006,55003.54114,TCD
Chad,2007,56614.31737,TCD
Chad,2008,56622.70197,TCD
Chad,2009,57635.71003,TCD
Chad,2010,59533.22576,TCD
Chile,1980,194308.7044,CHL
Chile,1981,202633.7635,CHL
Chile,1982,206125.6523,CHL
Chile,1983,209180.6311,CHL
Chile,1984,217457.8514,CHL
Chile,1985,221579.0109,CHL
Chile,1986,231694.2926,CHL
Chile,1987,234986.7631,CHL
Chile,1988,244743.0146,CHL
Chile,1989,269184.4598,CHL
Chile,1990,274972.9852,CHL
Chile,1991,298354.868,CHL
Chile,1992,319571.8336,CHL
Chile,1993,337333.9157,CHL
Chile,1994,360565.32,CHL
Chile,1995,397972.9355,CHL
Chile,1996,463818.9306,CHL
Chile,1997,495083.6898,CHL
Chile,1998,532125.462,CHL
Chile,1999,609742.8819,CHL
Chile,2000,629741.8709,CHL
Chile,2001,643257.7723,CHL
Chile,2002,634943.6582,CHL
Chile,2003,665742.64,CHL
Chile,2004,724027.3612,CHL
Chile,2005,718286.4702,CHL
Chile,2006,729842.1956,CHL
Chile,2007,756669.2586,CHL
Chile,2008,743440.9129,CHL
Chile,2009,740987.9515,CHL
Chile,2010,749472.2077,CHL
China,1980,2919942.929,CHN
China,1981,3068663.355,CHN
China,1982,3370936.91,CHN
China,1983,3626934.855,CHN
China,1984,3918724.625,CHN
China,1985,4145305.123,CHN
China,1986,4403771.351,CHN
China,1987,4675312.9,CHN
China,1988,5013300.875,CHN
China,1989,5140820.296,CHN
China,1990,5233878.751,CHN
China,1991,5570001.745,CHN
China,1992,6175568.535,CHN
China,1993,6855477.457,CHN
China,1994,7417294.873,CHN
China,1995,8105595.836,CHN
China,1996,8368555.435,CHN
China,1997,8516809.288,CHN
China,1998,8794938.395,CHN
China,1999,9125981.008,CHN
China,2000,9447986.975,CHN
China,2001,10103354.87,CHN
China,2002,10852566.24,CHN
China,2003,12349075.76,CHN
China,2004,13852660.72,CHN
China,2005,14989564.32,CHN
China,2006,16688278.59,CHN
China,2007,18220738.99,CHN
China,2008,19084189.87,CHN
China,2009,21895884.62,CHN
China,2010,23904080.91,CHN
Colombia,1980,231618.7366,COL
Colombia,1981,234807.9799,COL
Colombia,1982,239378.8104,COL
Colombia,1983,238656.2388,COL
Colombia,1984,246572.8812,COL
Colombia,1985,256015.6821,COL
Colombia,1986,264722.2003,COL
Colombia,1987,257250.0647,COL
Colombia,1988,270971.2022,COL
Colombia,1989,276469.0506,COL
Colombia,1990,275148.8905,COL
Colombia,1991,273505.5203,COL
Colombia,1992,289705.1481,COL
Colombia,1993,301757.7811,COL
Colombia,1994,312691.0771,COL
Colombia,1995,315096.3788,COL
Colombia,1996,313376.2531,COL
Colombia,1997,311111.8225,COL
Colombia,1998,307938.1949,COL
Colombia,1999,306674.5547,COL
Colombia,2000,318682.0886,COL
Colombia,2001,288873.8425,COL
Colombia,2002,289354.9468,COL
Colombia,2003,309416.6217,COL
Colombia,2004,315049.8684,COL
Colombia,2005,338149.6366,COL
Colombia,2006,328995.8565,COL
Colombia,2007,333855.7481,COL
Colombia,2008,349814.1546,COL
Colombia,2009,353025.5173,COL
Colombia,2010,358286.2422,COL
Comoros,1980,807.8235309,COM
Comoros,1981,788.3183807,COM
Comoros,1982,804.6315182,COM
Comoros,1983,812.8207572,COM
Comoros,1984,813.3163885,COM
Comoros,1985,816.1371489,COM
Comoros,1986,828.0064927,COM
Comoros,1987,841.1252064,COM
Comoros,1988,862.1758484,COM
Comoros,1989,875.696777,COM
Comoros,1990,916.0986792,COM
Comoros,1991,932.4923332,COM
Comoros,1992,956.5365103,COM
Comoros,1993,971.0840935,COM
Comoros,1994,942.0702356,COM
Comoros,1995,1104.122363,COM
Comoros,1996,1132.588281,COM
Comoros,1997,1121.891605,COM
Comoros,1998,1163.995819,COM
Comoros,1999,1201.063679,COM
Comoros,2000,1195.751827,COM
Comoros,2001,1239.479117,COM
Comoros,2002,1280.05296,COM
Comoros,2003,1290.177691,COM
Comoros,2004,1362.295879,COM
Comoros,2005,1388.217215,COM
Comoros,2006,1392.919477,COM
Comoros,2007,1299.465926,COM
Comoros,2008,1361.668214,COM
Comoros,2009,1278.19103,COM
Comoros,2010,1345.755149,COM
Cook Islands,1980,154.3766742,COK
Cook Islands,1981,153.3655521,COK
Cook Islands,1982,147.1301823,COK
Cook Islands,1983,131.530661,COK
Cook Islands,1984,136.1126634,COK
Cook Islands,1985,136.1790232,COK
Cook Islands,1986,132.3084982,COK
Cook Islands,1987,123.7127972,COK
Cook Islands,1988,132.0485335,COK
Cook Islands,1989,126.7551562,COK
Cook Islands,1990,127.6104447,COK
Cook Islands,1991,130.7384437,COK
Cook Islands,1992,132.0935756,COK
Cook Islands,1993,140.3597073,COK
Cook Islands,1994,137.9687018,COK
Cook Islands,1995,134.1489024,COK
Cook Islands,1996,132.3367096,COK
Cook Islands,1997,132.7194265,COK
Cook Islands,1998,134.1525346,COK
Cook Islands,1999,133.32348,COK
Cook Islands,2000,223.3508213,COK
Cook Islands,2001,230.8009225,COK
Cook Islands,2002,225.6992121,COK
Cook Islands,2003,218.2172667,COK
Cook Islands,2004,198.0443683,COK
Cook Islands,2005,184.778574,COK
Cook Islands,2006,195.4461442,COK
Cook Islands,2007,198.9246575,COK
Cook Islands,2008,192.9666954,COK
Cook Islands,2009,191.6759433,COK
Cook Islands,2010,197.7933934,COK
Costa Rica,1980,25008.97571,CRI
Costa Rica,1981,23669.91173,CRI
Costa Rica,1982,23521.11708,CRI
Costa Rica,1983,23978.45541,CRI
Costa Rica,1984,25531.82306,CRI
Costa Rica,1985,25309.07215,CRI
Costa Rica,1986,25859.44872,CRI
Costa Rica,1987,25976.44931,CRI
Costa Rica,1988,25781.69229,CRI
Costa Rica,1989,26204.16028,CRI
Costa Rica,1990,27119.29672,CRI
Costa Rica,1991,28880.94882,CRI
Costa Rica,1992,29454.84714,CRI
Costa Rica,1993,31425.74768,CRI
Costa Rica,1994,32684.27197,CRI
Costa Rica,1995,31123.09094,CRI
Costa Rica,1996,31223.95997,CRI
Costa Rica,1997,32109.64012,CRI
Costa Rica,1998,33835.99741,CRI
Costa Rica,1999,34159.59118,CRI
Costa Rica,2000,34048.85598,CRI
Costa Rica,2001,33760.74472,CRI
Costa Rica,2002,32752.82241,CRI
Costa Rica,2003,32582.01414,CRI
Costa Rica,2004,36087.09176,CRI
Costa Rica,2005,38617.8659,CRI
Costa Rica,2006,43280.13677,CRI
Costa Rica,2007,45897.51465,CRI
Costa Rica,2008,46710.60696,CRI
Costa Rica,2009,42033.67289,CRI
Costa Rica,2010,39177.63172,CRI
Cote d'Ivoire,1980,28663.33615,CIV
Cote d'Ivoire,1981,34488.53562,CIV
Cote d'Ivoire,1982,33565.96174,CIV
Cote d'Ivoire,1983,32282.10317,CIV
Cote d'Ivoire,1984,32143.54439,CIV
Cote d'Ivoire,1985,31863.42691,CIV
Cote d'Ivoire,1986,38090.07354,CIV
Cote d'Ivoire,1987,38189.52637,CIV
Cote d'Ivoire,1988,35832.23705,CIV
Cote d'Ivoire,1989,35894.00891,CIV
Cote d'Ivoire,1990,36416.83268,CIV
Cote d'Ivoire,1991,37079.96966,CIV
Cote d'Ivoire,1992,37652.94289,CIV
Cote d'Ivoire,1993,37832.28933,CIV
Cote d'Ivoire,1994,43894.65755,CIV
Cote d'Ivoire,1995,45059.98814,CIV
Cote d'Ivoire,1996,46439.77007,CIV
Cote d'Ivoire,1997,51499.25595,CIV
Cote d'Ivoire,1998,50745.44647,CIV
Cote d'Ivoire,1999,52727.64062,CIV
Cote d'Ivoire,2000,50165.23041,CIV
Cote d'Ivoire,2001,49189.5174,CIV
Cote d'Ivoire,2002,50077.37516,CIV
Cote d'Ivoire,2003,48737.93786,CIV
Cote d'Ivoire,2004,49299.772,CIV
Cote d'Ivoire,2005,49476.70641,CIV
Cote d'Ivoire,2006,50858.91135,CIV
Cote d'Ivoire,2007,51017.35317,CIV
Cote d'Ivoire,2008,52669.50388,CIV
Cote d'Ivoire,2009,51848.93327,CIV
Cote d'Ivoire,2010,54820.33003,CIV
Croatia,1980,0,HRV
Croatia,1981,0,HRV
Croatia,1982,0,HRV
Croatia,1983,0,HRV
Croatia,1984,0,HRV
Croatia,1985,0,HRV
Croatia,1986,0,HRV
Croatia,1987,0,HRV
Croatia,1988,0,HRV
Croatia,1989,0,HRV
Croatia,1990,0,HRV
Croatia,1991,0,HRV
Croatia,1992,23354.02072,HRV
Croatia,1993,25312.98958,HRV
Croatia,1994,23490.10196,HRV
Croatia,1995,28036.43417,HRV
Croatia,1996,31597.6998,HRV
Croatia,1997,33559.25662,HRV
Croatia,1998,33224.96574,HRV
Croatia,1999,32694.89709,HRV
Croatia,2000,30623.37541,HRV
Croatia,2001,39404.05552,HRV
Croatia,2002,45569.71514,HRV
Croatia,2003,47934.45474,HRV
Croatia,2004,51972.74766,HRV
Croatia,2005,51374.53817,HRV
Croatia,2006,55622.97285,HRV
Croatia,2007,57846.57861,HRV
Croatia,2008,63444.7814,HRV
Croatia,2009,49890.49761,HRV
Croatia,2010,40325.31406,HRV
Cuba,1980,176001.9567,CUB
Cuba,1981,189665.3885,CUB
Cuba,1982,197090.0909,CUB
Cuba,1983,194587.6805,CUB
Cuba,1984,203737.6598,CUB
Cuba,1985,188174.9988,CUB
Cuba,1986,191193.9363,CUB
Cuba,1987,197328.0825,CUB
Cuba,1988,205820.7264,CUB
Cuba,1989,215265.1254,CUB
Cuba,1990,209133.8104,CUB
Cuba,1991,190735.8889,CUB
Cuba,1992,167126.3679,CUB
Cuba,1993,132145.6615,CUB
Cuba,1994,128968.3889,CUB
Cuba,1995,121358.7098,CUB
Cuba,1996,141994.7958,CUB
Cuba,1997,145190.2025,CUB
Cuba,1998,138647.3359,CUB
Cuba,1999,143711.566,CUB
Cuba,2000,138263.0851,CUB
Cuba,2001,132141.751,CUB
Cuba,2002,133709.4357,CUB
Cuba,2003,123263.9226,CUB
Cuba,2004,123261.4266,CUB
Cuba,2005,106226.5363,CUB
Cuba,2006,102804.6665,CUB
Cuba,2007,112000.8277,CUB
Cuba,2008,113083.2495,CUB
Cuba,2009,111344.2334,CUB
Cuba,2010,106567.5514,CUB
Cyprus,1980,7253.964159,CYP
Cyprus,1981,7540.704596,CYP
Cyprus,1982,7873.59499,CYP
Cyprus,1983,8258.154272,CYP
Cyprus,1984,9044.964002,CYP
Cyprus,1985,9406.970731,CYP
Cyprus,1986,9554.902869,CYP
Cyprus,1987,9905.094227,CYP
Cyprus,1988,10628.99413,CYP
Cyprus,1989,10346.40755,CYP
Cyprus,1990,10688.55998,CYP
Cyprus,1991,10910.13402,CYP
Cyprus,1992,11888.95885,CYP
Cyprus,1993,12220.9902,CYP
Cyprus,1994,13102.16195,CYP
Cyprus,1995,14103.20163,CYP
Cyprus,1996,13946.33223,CYP
Cyprus,1997,14041.07498,CYP
Cyprus,1998,14929.77345,CYP
Cyprus,1999,15870.00191,CYP
Cyprus,2000,15892.30741,CYP
Cyprus,2001,16322.42218,CYP
Cyprus,2002,18239.19135,CYP
Cyprus,2003,16936.62654,CYP
Cyprus,2004,18808.92821,CYP
Cyprus,2005,19251.3513,CYP
Cyprus,2006,18810.67698,CYP
Cyprus,2007,20982.73112,CYP
Cyprus,2008,26068.03524,CYP
Cyprus,2009,24762.88843,CYP
Cyprus,2010,22484.05107,CYP
Czech Republic,1980,0,CZE
Czech Republic,1981,0,CZE
Czech Republic,1982,0,CZE
Czech Republic,1983,0,CZE
Czech Republic,1984,0,CZE
Czech Republic,1985,0,CZE
Czech Republic,1986,0,CZE
Czech Republic,1987,0,CZE
Czech Republic,1988,0,CZE
Czech Republic,1989,0,CZE
Czech Republic,1990,0,CZE
Czech Republic,1991,0,CZE
Czech Republic,1992,0,CZE
Czech Republic,1993,207669.0033,CZE
Czech Republic,1994,184937.3276,CZE
Czech Republic,1995,194862.9427,CZE
Czech Republic,1996,210418.3761,CZE
Czech Republic,1997,210768.1935,CZE
Czech Republic,1998,198655.8025,CZE
Czech Republic,1999,185980.6433,CZE
Czech Republic,2000,193456.444,CZE
Czech Republic,2001,198665.3455,CZE
Czech Republic,2002,195485.0656,CZE
Czech Republic,2003,196519.908,CZE
Czech Republic,2004,207322.2919,CZE
Czech Republic,2005,197992.8279,CZE
Czech Republic,2006,210708.1264,CZE
Czech Republic,2007,214056.254,CZE
Czech Republic,2008,214166.594,CZE
Czech Republic,2009,187613.8853,CZE
Czech Republic,2010,178427.7025,CZE
Czechoslovakia,1980,306939.8496,CSK
Czechoslovakia,1981,305807.2616,CSK
Czechoslovakia,1982,324068.9443,CSK
Czechoslovakia,1983,323237.8667,CSK
Czechoslovakia,1984,340035.0044,CSK
Czechoslovakia,1985,339383.0863,CSK
Czechoslovakia,1986,337247.817,CSK
Czechoslovakia,1987,345067.9197,CSK
Czechoslovakia,1988,345706.7437,CSK
Czechoslovakia,1989,319977.2054,CSK
Czechoslovakia,1990,312470.5727,CSK
Czechoslovakia,1991,286809.9777,CSK
Czechoslovakia,1992,253025.8883,CSK
Czechoslovakia,1993,0,CSK
Czechoslovakia,1994,0,CSK
Czechoslovakia,1995,0,CSK
Czechoslovakia,1996,0,CSK
Czechoslovakia,1997,0,CSK
Czechoslovakia,1998,0,CSK
Czechoslovakia,1999,0,CSK
Czechoslovakia,2000,0,CSK
Czechoslovakia,2001,0,CSK
Czechoslovakia,2002,0,CSK
Czechoslovakia,2003,0,CSK
Czechoslovakia,2004,0,CSK
Czechoslovakia,2005,0,CSK
Czechoslovakia,2006,0,CSK
Czechoslovakia,2007,0,CSK
Czechoslovakia,2008,0,CSK
Czechoslovakia,2009,0,CSK
Czechoslovakia,2010,0,CSK
Denmark,1980,115233.9718,DNK
Denmark,1981,108032.6696,DNK
Denmark,1982,111581.6446,DNK
Denmark,1983,103810.7183,DNK
Denmark,1984,113340.3699,DNK
Denmark,1985,121424.5004,DNK
Denmark,1986,128456.6024,DNK
Denmark,1987,126466.2694,DNK
Denmark,1988,118060.9071,DNK
Denmark,1989,122454.2728,DNK
Denmark,1990,115738.4398,DNK
Denmark,1991,116661.2131,DNK
Denmark,1992,112427.1214,DNK
Denmark,1993,100648.0365,DNK
Denmark,1994,105973.1201,DNK
Denmark,1995,111434.1793,DNK
Denmark,1996,117795.6374,DNK
Denmark,1997,130329.0844,DNK
Denmark,1998,120777.9501,DNK
Denmark,1999,136282.6601,DNK
Denmark,2000,128409.5476,DNK
Denmark,2001,126278.212,DNK
Denmark,2002,124997.1454,DNK
Denmark,2003,125031.0647,DNK
Denmark,2004,133729.8873,DNK
Denmark,2005,146105.0064,DNK
Denmark,2006,143470.8445,DNK
Denmark,2007,138085.6161,DNK
Denmark,2008,131866.6745,DNK
Denmark,2009,105090.4763,DNK
Denmark,2010,105874.3774,DNK
Djibouti,1980,1558.642298,DJI
Djibouti,1981,1561.353233,DJI
Djibouti,1982,1589.183923,DJI
Djibouti,1983,1692.830288,DJI
Djibouti,1984,1768.784937,DJI
Djibouti,1985,1835.30688,DJI
Djibouti,1986,1841.782897,DJI
Djibouti,1987,1918.177132,DJI
Djibouti,1988,2052.421639,DJI
Djibouti,1989,2060.445997,DJI
Djibouti,1990,2209.337932,DJI
Djibouti,1991,2213.44563,DJI
Djibouti,1992,2254.216038,DJI
Djibouti,1993,2039.595202,DJI
Djibouti,1994,2088.247189,DJI
Djibouti,1995,2231.283821,DJI
Djibouti,1996,2269.184566,DJI
Djibouti,1997,2313.286781,DJI
Djibouti,1998,2424.528436,DJI
Djibouti,1999,2532.200687,DJI
Djibouti,2000,2583.494134,DJI
Djibouti,2001,2637.666339,DJI
Djibouti,2002,2626.978871,DJI
Djibouti,2003,2628.013862,DJI
Djibouti,2004,2558.550338,DJI
Djibouti,2005,2557.799386,DJI
Djibouti,2006,2620.719326,DJI
Djibouti,2007,2681.91719,DJI
Djibouti,2008,2664.340894,DJI
Djibouti,2009,2855.082841,DJI
Djibouti,2010,2836.44196,DJI
Dominica,1980,475.7981097,DMA
Dominica,1981,517.9483879,DMA
Dominica,1982,524.8105754,DMA
Dominica,1983,525.9738175,DMA
Dominica,1984,543.4240834,DMA
Dominica,1985,555.7129799,DMA
Dominica,1986,581.0597071,DMA
Dominica,1987,599.6620763,DMA
